Order ID,Order Date,Delivery Date,Store ID,Store Type,Region,City,State,Postal Code,Customer ID,Customer Name,Loyalty Member,Transaction Channel,Payment Method,Product ID,Category,Sub-Category,Product Name,Quantity,Unit Price,Sales,Discount,Profit,Supplier
OR-104867,2024-06-27,2024-06-28,ST-278,Supercenter,South,Houston,State Houston,70095,CU-89503,Customer 295,Yes,In-Store,Mobile Wallet,PR-335570,Electronics,Gadgets,Gadgets Item 397,5,141.73,708.65,0.0,70.83,Supplier B
OR-104868,2024-05-16,2024-05-22,ST-474,Supercenter,North,Los Angeles,State Los,43338,CU-64386,Customer 1018,Yes,In-Store,Debit Card,PR-508524,Personal Care,Oral Care,Oral Care Item 306,1,16.52,16.52,0.0,3.33,Local Farm
OR-104869,2023-12-09,2023-12-09,ST-885,Express,South,Los Angeles,State Los,87164,CU-59755,Customer 1513,No,In-Store,Debit Card,PR-931145,Pharmacy,First Aid,First Aid Item 398,8,40.22,321.76,0.1,37.77,Supplier B
OR-104870,2024-02-22,2024-02-22,ST-689,Supercenter,West,Los Angeles,State Los,70877,CU-39020,Customer 1153,Yes,In-Store,Mobile Wallet,PR-773583,Pharmacy,OTC Medicines,OTC Medicines Item 446,9,129.59,1166.31,0.05,211.61,Supplier B
OR-104871,2023-01-20,2023-01-23,ST-327,Convenience,West,San Diego,State San,13517,CU-68429,Customer 1265,No,In-Store,Credit Card,PR-900531,Personal Care,Toiletries,Toiletries Item 206,9,77.38,696.42,0.15,122.11,Supplier C
OR-104872,2023-12-12,2023-12-12,ST-908,Express,North,Philadelphia,State Philadelphia,70561,CU-85040,Customer 740,No,In-Store,Mobile Wallet,PR-562140,Pharmacy,First Aid,First Aid Item 314,7,123.33,863.31,0.0,192.26,Supplier B
OR-104873,2024-08-29,2024-08-30,ST-982,Supercenter,North,Philadelphia,State Philadelphia,39414,CU-90645,Customer 142,No,In-Store,Cash,PR-566819,Electronics,Batteries,Batteries Item 114,8,143.36,1146.88,0.0,49.27,Supplier B
OR-104874,2024-10-19,2024-10-23,ST-244,Neighborhood,North,Houston,State Houston,72729,CU-48147,Customer 9,Yes,In-Store,Credit Card,PR-207844,Household,Cleaning Supplies,Cleaning Supplies Item 278,1,112.89,112.89,0.0,15.82,Supplier A
OR-104875,2024-01-25,2024-01-31,ST-272,Neighborhood,Central,New York,State New,98815,CU-90099,Customer 88,No,In-Store,Debit Card,PR-351227,Groceries,Fresh Produce,Fresh Produce Item 242,5,68.85,344.25,0.15,63.88,Supplier B
OR-104876,2024-07-12,2024-07-18,ST-927,Supercenter,West,New York,State New,20433,CU-12094,Customer 173,No,In-Store,Debit Card,PR-865283,Groceries,Dairy,Dairy Item 30,2,123.46,246.92,0.1,28.71,Supplier A
OR-104877,2023-11-14,2023-11-17,ST-381,Neighborhood,Central,Houston,State Houston,61063,CU-85615,Customer 1451,Yes,In-Store,Cash,PR-412608,Personal Care,Oral Care,Oral Care Item 135,1,148.77,148.77,0.1,23.65,Supplier C
OR-104878,2023-12-31,2024-01-01,ST-239,Supercenter,West,San Diego,State San,67567,CU-62357,Customer 1659,Yes,Online,Mobile Wallet,PR-705833,Personal Care,Hair Care,Hair Care Item 184,8,137.5,1100.0,0.05,53.42,Distributor X
OR-104879,2023-06-24,2023-06-27,ST-377,Convenience,West,San Antonio,State San,87809,CU-25173,Customer 813,Yes,In-Store,Credit Card,PR-773540,Electronics,Gadgets,Gadgets Item 113,5,42.78,213.9,0.2,36.81,Supplier B
OR-104880,2023-10-01,2023-10-07,ST-114,Neighborhood,South,Chicago,State Chicago,48110,CU-21160,Customer 1856,No,In-Store,Credit Card,PR-370992,Pharmacy,Vitamins,Vitamins Item 258,5,22.35,111.75,0.05,21.47,Supplier B
OR-104881,2024-08-01,2024-08-06,ST-488,Supercenter,East,San Antonio,State San,34085,CU-13635,Customer 1225,No,In-Store,Mobile Wallet,PR-895204,Pharmacy,Vitamins,Vitamins Item 14,4,125.68,502.72,0.05,85.99,Distributor X
OR-104882,2024-06-06,2024-06-08,ST-543,Express,North,Philadelphia,State Philadelphia,97806,CU-32073,Customer 76,Yes,In-Store,Cash,PR-931372,Household,Plasticware,Plasticware Item 124,4,91.55,366.2,0.2,31.71,Distributor X
OR-104883,2024-02-10,2024-02-16,ST-713,Neighborhood,North,Los Angeles,State Los,55629,CU-29956,Customer 222,Yes,Online,Mobile Wallet,PR-777566,Pharmacy,OTC Medicines,OTC Medicines Item 16,4,21.68,86.72,0.15,9.53,Supplier B
OR-104884,2024-03-20,2024-03-21,ST-784,Express,West,Chicago,State Chicago,69178,CU-45866,Customer 1844,No,In-Store,Credit Card,PR-556468,Pharmacy,First Aid,First Aid Item 444,4,82.76,331.04,0.0,71.98,Supplier C
OR-104885,2024-07-13,2024-07-19,ST-921,Convenience,North,New York,State New,45755,CU-93028,Customer 1740,No,In-Store,Mobile Wallet,PR-530986,Groceries,Fresh Produce,Fresh Produce Item 313,8,61.49,491.92,0.0,54.23,Supplier C
OR-104886,2023-04-01,2023-04-05,ST-632,Convenience,East,San Diego,State San,23892,CU-94274,Customer 413,No,In-Store,Debit Card,PR-300298,Personal Care,Oral Care,Oral Care Item 341,2,13.64,27.28,0.05,4.56,Local Farm
OR-104887,2024-03-10,2024-03-15,ST-371,Express,North,New York,State New,91806,CU-50646,Customer 370,No,Online,Debit Card,PR-630186,Household,Cookware,Cookware Item 324,1,127.87,127.87,0.0,5.68,Supplier C
OR-104888,2023-02-10,2023-02-10,ST-639,Supercenter,East,Phoenix,State Phoenix,99959,CU-38680,Customer 1469,No,In-Store,Credit Card,PR-642439,Household,Paper Products,Paper Products Item 133,5,111.95,559.75,0.2,93.66,Distributor X
OR-104889,2024-07-23,2024-07-26,ST-993,Supercenter,East,Philadelphia,State Philadelphia,66088,CU-62238,Customer 414,Yes,In-Store,Debit Card,PR-308707,Household,Paper Products,Paper Products Item 222,7,4.83,33.81,0.15,3.86,Distributor X
OR-104890,2024-07-13,2024-07-14,ST-129,Supercenter,North,New York,State New,29235,CU-33553,Customer 457,Yes,In-Store,Credit Card,PR-344500,Household,Paper Products,Paper Products Item 112,3,76.64,229.92,0.2,18.12,Local Farm
OR-104891,2023-01-19,2023-01-22,ST-618,Supercenter,East,San Diego,State San,55786,CU-45324,Customer 180,No,Online,Cash,PR-904098,Electronics,Small Appliances,Small Appliances Item 159,8,17.44,139.52,0.0,5.61,Local Farm
OR-104892,2023-03-25,2023-03-26,ST-707,Convenience,North,Phoenix,State Phoenix,74006,CU-64785,Customer 1559,No,In-Store,Mobile Wallet,PR-578412,Electronics,Small Appliances,Small Appliances Item 176,6,94.57,567.42,0.0,55.3,Distributor X
OR-104893,2024-07-03,2024-07-08,ST-847,Neighborhood,West,Los Angeles,State Los,50037,CU-95422,Customer 686,No,In-Store,Mobile Wallet,PR-711019,Electronics,Batteries,Batteries Item 89,9,2.56,23.04,0.0,3.07,Supplier A
OR-104894,2023-11-18,2023-11-23,ST-623,Neighborhood,South,San Antonio,State San,17018,CU-80069,Customer 1110,No,Online,Mobile Wallet,PR-901058,Pharmacy,OTC Medicines,OTC Medicines Item 324,7,136.14,952.98,0.0,140.79,Local Farm
OR-104895,2024-09-11,2024-09-14,ST-702,Neighborhood,North,Los Angeles,State Los,16922,CU-79029,Customer 861,Yes,Online,Cash,PR-821796,Personal Care,Toiletries,Toiletries Item 124,6,120.58,723.48,0.0,57.08,Supplier B
OR-104896,2024-04-04,2024-04-09,ST-207,Supercenter,North,New York,State New,23146,CU-73679,Customer 951,No,In-Store,Cash,PR-424018,Pharmacy,OTC Medicines,OTC Medicines Item 267,4,110.87,443.48,0.15,61.86,Supplier A
OR-104897,2024-01-22,2024-01-24,ST-325,Convenience,East,Phoenix,State Phoenix,40439,CU-26898,Customer 602,Yes,In-Store,Debit Card,PR-921066,Personal Care,Toiletries,Toiletries Item 478,1,114.78,114.78,0.1,17.34,Local Farm
OR-104898,2023-10-13,2023-10-13,ST-819,Express,East,Phoenix,State Phoenix,49326,CU-75948,Customer 355,Yes,In-Store,Credit Card,PR-879755,Pharmacy,Vitamins,Vitamins Item 153,9,140.67,1266.03,0.0,159.68,Supplier A
OR-104899,2023-06-26,2023-07-01,ST-558,Convenience,West,Chicago,State Chicago,63660,CU-13468,Customer 1881,No,Online,Credit Card,PR-498626,Pharmacy,OTC Medicines,OTC Medicines Item 200,3,72.17,216.51,0.0,9.15,Supplier C
OR-104900,2023-10-24,2023-10-26,ST-130,Supercenter,East,San Diego,State San,91905,CU-46474,Customer 899,Yes,In-Store,Mobile Wallet,PR-518447,Groceries,Dairy,Dairy Item 91,3,9.21,27.63,0.05,4.95,Local Farm
OR-104901,2023-11-14,2023-11-16,ST-920,Supercenter,South,New York,State New,65383,CU-36380,Customer 1595,No,In-Store,Credit Card,PR-100407,Personal Care,Toiletries,Toiletries Item 83,8,29.32,234.56,0.05,21.44,Local Farm
OR-104902,2023-09-23,2023-09-24,ST-569,Neighborhood,West,San Antonio,State San,76009,CU-22088,Customer 1647,Yes,In-Store,Credit Card,PR-402334,Groceries,Frozen,Frozen Item 120,6,66.96,401.76,0.0,69.24,Supplier A
OR-104903,2024-01-10,2024-01-13,ST-460,Supercenter,Central,Phoenix,State Phoenix,22715,CU-69895,Customer 1484,Yes,Click & Collect,Mobile Wallet,PR-732274,Household,Paper Products,Paper Products Item 130,8,3.0,24.0,0.2,0.44,Distributor X
OR-104904,2023-01-29,2023-01-31,ST-398,Supercenter,North,Chicago,State Chicago,27383,CU-23193,Customer 591,No,Online,Mobile Wallet,PR-254044,Groceries,Beverages,Beverages Item 7,8,110.9,887.2,0.05,49.17,Supplier C
OR-104905,2024-05-14,2024-05-15,ST-972,Convenience,North,Chicago,State Chicago,25396,CU-61639,Customer 924,No,In-Store,Credit Card,PR-606877,Electronics,Small Appliances,Small Appliances Item 496,2,76.35,152.7,0.0,17.5,Supplier C
OR-104906,2023-11-23,2023-11-28,ST-430,Supercenter,West,Los Angeles,State Los,62301,CU-97841,Customer 1915,Yes,In-Store,Credit Card,PR-152540,Personal Care,Skincare,Skincare Item 242,7,68.49,479.43,0.0,112.22,Distributor X
OR-104907,2024-10-25,2024-10-25,ST-119,Express,North,Phoenix,State Phoenix,26597,CU-95473,Customer 291,Yes,Online,Mobile Wallet,PR-623478,Electronics,Batteries,Batteries Item 238,6,25.41,152.46,0.0,13.23,Supplier B
OR-104908,2023-05-16,2023-05-21,ST-188,Express,East,San Diego,State San,97744,CU-78438,Customer 1483,No,Online,Mobile Wallet,PR-138891,Pharmacy,Vitamins,Vitamins Item 470,5,62.3,311.5,0.0,27.25,Supplier C
OR-104909,2023-07-12,2023-07-17,ST-216,Express,Central,San Diego,State San,34274,CU-45784,Customer 822,No,Online,Debit Card,PR-975791,Pharmacy,Vitamins,Vitamins Item 51,8,72.83,582.64,0.0,11.99,Distributor X
OR-104910,2023-10-23,2023-10-28,ST-728,Neighborhood,West,San Diego,State San,94297,CU-37705,Customer 790,No,In-Store,Mobile Wallet,PR-823299,Household,Plasticware,Plasticware Item 247,6,17.61,105.66,0.0,25.49,Local Farm
OR-104911,2024-01-06,2024-01-11,ST-140,Supercenter,South,Los Angeles,State Los,71830,CU-62745,Customer 357,No,Online,Debit Card,PR-822384,Personal Care,Oral Care,Oral Care Item 33,3,16.1,48.3,0.05,4.61,Supplier C
OR-104912,2023-09-27,2023-09-28,ST-716,Supercenter,Central,San Diego,State San,71843,CU-44686,Customer 1490,No,In-Store,Credit Card,PR-679817,Pharmacy,OTC Medicines,OTC Medicines Item 112,8,12.72,101.76,0.0,14.68,Supplier C
OR-104913,2024-07-11,2024-07-12,ST-887,Neighborhood,South,Phoenix,State Phoenix,32756,CU-87196,Customer 943,No,In-Store,Credit Card,PR-469888,Pharmacy,First Aid,First Aid Item 454,7,131.21,918.47,0.0,200.62,Supplier C
OR-104914,2023-12-20,2023-12-24,ST-471,Supercenter,West,Phoenix,State Phoenix,56108,CU-60969,Customer 1273,No,In-Store,Mobile Wallet,PR-552936,Household,Cookware,Cookware Item 367,9,102.05,918.45,0.15,70.67,Supplier B
OR-104915,2023-08-08,2023-08-08,ST-712,Supercenter,South,Phoenix,State Phoenix,45125,CU-56254,Customer 872,No,Online,Mobile Wallet,PR-837092,Household,Cookware,Cookware Item 4,1,100.58,100.58,0.1,18.29,Distributor X
OR-104916,2024-09-09,2024-09-11,ST-446,Supercenter,South,Los Angeles,State Los,11513,CU-66054,Customer 1093,No,In-Store,Debit Card,PR-864464,Electronics,Gadgets,Gadgets Item 226,4,79.15,316.6,0.0,50.6,Supplier A
OR-104917,2023-12-31,2024-01-06,ST-884,Neighborhood,South,Philadelphia,State Philadelphia,68402,CU-67511,Customer 231,No,In-Store,Cash,PR-235380,Pharmacy,OTC Medicines,OTC Medicines Item 430,6,125.5,753.0,0.15,150.75,Supplier A
OR-104918,2023-03-22,2023-03-24,ST-912,Convenience,West,Los Angeles,State Los,74090,CU-18129,Customer 281,No,In-Store,Credit Card,PR-965943,Groceries,Beverages,Beverages Item 151,3,61.65,184.95,0.0,39.33,Local Farm
OR-104919,2023-07-19,2023-07-24,ST-959,Convenience,North,Los Angeles,State Los,58096,CU-14674,Customer 1030,Yes,In-Store,Debit Card,PR-773853,Personal Care,Toiletries,Toiletries Item 467,1,70.87,70.87,0.0,5.68,Supplier A
OR-104920,2024-10-27,2024-11-01,ST-108,Supercenter,West,Phoenix,State Phoenix,66620,CU-88237,Customer 490,No,In-Store,Mobile Wallet,PR-121033,Household,Paper Products,Paper Products Item 497,2,147.88,295.76,0.0,61.01,Supplier C
OR-104921,2023-04-17,2023-04-21,ST-507,Convenience,East,San Antonio,State San,36996,CU-27317,Customer 1282,No,In-Store,Mobile Wallet,PR-215419,Personal Care,Hair Care,Hair Care Item 58,7,83.08,581.56,0.0,21.44,Supplier C
OR-104922,2024-02-14,2024-02-15,ST-688,Neighborhood,Central,Phoenix,State Phoenix,92306,CU-24906,Customer 1343,No,In-Store,Mobile Wallet,PR-308707,Pharmacy,First Aid,First Aid Item 241,8,26.11,208.88,0.2,13.82,Distributor X
OR-104923,2024-01-11,2024-01-14,ST-911,Supercenter,North,San Diego,State San,54215,CU-11458,Customer 1130,No,In-Store,Mobile Wallet,PR-219670,Groceries,Bakery,Bakery Item 495,7,42.1,294.7,0.0,24.65,Supplier B
OR-104924,2024-10-09,2024-10-15,ST-312,Supercenter,Central,Phoenix,State Phoenix,95644,CU-72396,Customer 1716,No,Online,Cash,PR-761732,Household,Cleaning Supplies,Cleaning Supplies Item 160,6,54.98,329.88,0.0,55.1,Supplier B
OR-104925,2024-10-28,2024-10-29,ST-558,Convenience,North,New York,State New,99752,CU-53010,Customer 487,No,In-Store,Mobile Wallet,PR-376735,Personal Care,Skincare,Skincare Item 463,4,100.68,402.72,0.1,68.1,Supplier A
OR-104926,2023-05-03,2023-05-04,ST-332,Neighborhood,North,New York,State New,51738,CU-24573,Customer 1707,Yes,In-Store,Cash,PR-119285,Pharmacy,Vitamins,Vitamins Item 74,6,108.62,651.72,0.05,34.72,Supplier C
OR-104927,2023-07-19,2023-07-20,ST-129,Convenience,North,New York,State New,92322,CU-22215,Customer 1119,No,In-Store,Cash,PR-584577,Personal Care,Skincare,Skincare Item 110,6,34.43,206.58,0.0,35.13,Distributor X
OR-104928,2024-04-25,2024-04-27,ST-118,Neighborhood,South,San Diego,State San,82326,CU-31856,Customer 1209,Yes,In-Store,Credit Card,PR-173455,Household,Paper Products,Paper Products Item 291,1,113.07,113.07,0.0,2.73,Supplier B
OR-104929,2024-08-04,2024-08-09,ST-276,Supercenter,South,Houston,State Houston,79578,CU-11186,Customer 148,Yes,Online,Mobile Wallet,PR-562482,Pharmacy,First Aid,First Aid Item 440,8,138.12,1104.96,0.0,234.19,Supplier B
OR-104930,2024-10-25,2024-10-31,ST-812,Neighborhood,South,Chicago,State Chicago,54457,CU-22508,Customer 1193,No,In-Store,Mobile Wallet,PR-877678,Groceries,Beverages,Beverages Item 151,7,55.02,385.14,0.0,93.03,Distributor X
OR-104931,2023-07-03,2023-07-04,ST-237,Supercenter,North,San Diego,State San,82732,CU-90626,Customer 1473,Yes,Online,Mobile Wallet,PR-799076,Electronics,Batteries,Batteries Item 338,7,47.6,333.2,0.0,49.13,Supplier B
OR-104932,2023-10-27,2023-10-31,ST-484,Supercenter,East,Chicago,State Chicago,55340,CU-33059,Customer 1639,No,Online,Cash,PR-440468,Groceries,Fresh Produce,Fresh Produce Item 100,2,132.82,265.64,0.0,46.55,Distributor X
OR-104933,2024-08-12,2024-08-13,ST-208,Neighborhood,West,Los Angeles,State Los,28993,CU-30250,Customer 1761,No,In-Store,Debit Card,PR-107405,Electronics,Small Appliances,Small Appliances Item 52,7,26.25,183.75,0.1,32.12,Local Farm
OR-104934,2023-12-13,2023-12-15,ST-758,Supercenter,East,Phoenix,State Phoenix,11677,CU-74809,Customer 199,No,In-Store,Cash,PR-130047,Pharmacy,OTC Medicines,OTC Medicines Item 240,3,34.57,103.71,0.0,6.56,Distributor X
OR-104935,2023-06-22,2023-06-27,ST-780,Supercenter,East,San Antonio,State San,84943,CU-34508,Customer 1715,No,Online,Credit Card,PR-203530,Electronics,Gadgets,Gadgets Item 413,6,145.69,874.14,0.0,78.33,Supplier C
OR-104936,2024-03-11,2024-03-13,ST-608,Supercenter,North,New York,State New,64410,CU-31247,Customer 1073,No,In-Store,Credit Card,PR-593466,Pharmacy,First Aid,First Aid Item 156,6,76.12,456.72,0.0,63.55,Supplier B
OR-104937,2024-01-10,2024-01-13,ST-791,Neighborhood,Central,Philadelphia,State Philadelphia,52139,CU-83416,Customer 1260,No,Online,Debit Card,PR-483742,Electronics,Batteries,Batteries Item 252,2,106.31,212.62,0.05,37.83,Local Farm
OR-104938,2024-10-06,2024-10-11,ST-735,Supercenter,West,Houston,State Houston,34996,CU-84088,Customer 1669,No,In-Store,Mobile Wallet,PR-708984,Groceries,Dairy,Dairy Item 41,7,119.36,835.52,0.15,163.87,Supplier B
OR-104939,2023-06-30,2023-07-04,ST-276,Neighborhood,West,Los Angeles,State Los,86195,CU-57357,Customer 1659,Yes,Online,Debit Card,PR-493854,Pharmacy,OTC Medicines,OTC Medicines Item 171,7,74.49,521.43,0.05,35.47,Local Farm
OR-104940,2024-10-02,2024-10-03,ST-113,Supercenter,Central,Phoenix,State Phoenix,69652,CU-41293,Customer 1079,Yes,In-Store,Debit Card,PR-970337,Groceries,Fresh Produce,Fresh Produce Item 411,5,88.14,440.7,0.05,44.76,Local Farm
OR-104941,2023-05-20,2023-05-24,ST-684,Supercenter,West,Philadelphia,State Philadelphia,60651,CU-80670,Customer 1339,No,In-Store,Credit Card,PR-872497,Pharmacy,OTC Medicines,OTC Medicines Item 244,8,82.5,660.0,0.1,59.16,Supplier A
OR-104942,2023-01-13,2023-01-17,ST-544,Convenience,West,Chicago,State Chicago,25674,CU-65389,Customer 899,No,In-Store,Debit Card,PR-890645,Electronics,Batteries,Batteries Item 339,2,37.85,75.7,0.0,8.87,Distributor X
OR-104943,2023-12-28,2023-12-29,ST-800,Supercenter,West,San Antonio,State San,93944,CU-48297,Customer 1022,Yes,In-Store,Credit Card,PR-962334,Household,Paper Products,Paper Products Item 470,4,96.25,385.0,0.1,32.96,Distributor X
OR-104944,2024-10-18,2024-10-19,ST-934,Neighborhood,South,New York,State New,83741,CU-32131,Customer 1609,Yes,In-Store,Credit Card,PR-814491,Groceries,Fresh Produce,Fresh Produce Item 465,5,85.73,428.65,0.0,94.47,Supplier C
OR-104945,2024-06-17,2024-06-19,ST-168,Supercenter,West,Phoenix,State Phoenix,47307,CU-26394,Customer 1435,Yes,In-Store,Cash,PR-628312,Household,Cleaning Supplies,Cleaning Supplies Item 125,8,107.37,858.96,0.05,38.34,Supplier B
OR-104946,2024-07-21,2024-07-26,ST-894,Supercenter,North,San Antonio,State San,75205,CU-66298,Customer 1430,No,In-Store,Debit Card,PR-858212,Electronics,Small Appliances,Small Appliances Item 181,8,13.22,105.76,0.0,11.39,Distributor X
OR-104947,2024-07-17,2024-07-22,ST-332,Convenience,South,Los Angeles,State Los,43493,CU-83838,Customer 486,Yes,In-Store,Mobile Wallet,PR-293591,Pharmacy,First Aid,First Aid Item 288,5,91.84,459.2,0.1,88.45,Distributor X
OR-104948,2024-02-04,2024-02-05,ST-226,Express,East,Philadelphia,State Philadelphia,32957,CU-32238,Customer 1875,Yes,In-Store,Credit Card,PR-256525,Personal Care,Toiletries,Toiletries Item 133,7,140.46,983.22,0.1,36.16,Supplier B
OR-104949,2024-02-12,2024-02-17,ST-666,Neighborhood,Central,San Antonio,State San,67358,CU-77776,Customer 706,No,In-Store,Cash,PR-991819,Pharmacy,OTC Medicines,OTC Medicines Item 350,7,13.1,91.7,0.1,19.16,Supplier B
OR-104950,2024-03-27,2024-03-31,ST-736,Convenience,Central,San Antonio,State San,22230,CU-11738,Customer 217,No,In-Store,Cash,PR-348725,Household,Paper Products,Paper Products Item 454,5,59.19,295.95,0.1,66.35,Supplier B
OR-104951,2024-05-10,2024-05-13,ST-372,Supercenter,South,San Diego,State San,98983,CU-29984,Customer 1331,No,In-Store,Cash,PR-333292,Personal Care,Toiletries,Toiletries Item 495,9,101.54,913.86,0.05,87.26,Supplier B
OR-104952,2024-03-01,2024-03-05,ST-448,Express,Central,Chicago,State Chicago,40046,CU-33794,Customer 1504,No,In-Store,Credit Card,PR-495424,Household,Cookware,Cookware Item 124,1,143.66,143.66,0.1,26.66,Supplier B
OR-104953,2023-02-24,2023-02-25,ST-221,Supercenter,East,San Antonio,State San,71023,CU-54692,Customer 1356,No,In-Store,Cash,PR-684889,Personal Care,Toiletries,Toiletries Item 156,9,93.29,839.61,0.2,94.43,Supplier B
OR-104954,2023-07-02,2023-07-05,ST-234,Supercenter,West,Los Angeles,State Los,50670,CU-13801,Customer 353,Yes,In-Store,Debit Card,PR-242861,Household,Cleaning Supplies,Cleaning Supplies Item 94,4,34.95,139.8,0.05,18.69,Supplier C
OR-104955,2024-05-26,2024-05-26,ST-231,Supercenter,East,Phoenix,State Phoenix,98090,CU-88332,Customer 1540,No,In-Store,Debit Card,PR-310109,Household,Plasticware,Plasticware Item 193,6,44.01,264.06,0.2,5.35,Supplier C
OR-104956,2023-08-14,2023-08-15,ST-810,Neighborhood,West,Houston,State Houston,89331,CU-75360,Customer 1520,No,Online,Cash,PR-496970,Electronics,Small Appliances,Small Appliances Item 431,9,120.74,1086.66,0.0,172.68,Supplier B
OR-104957,2023-05-03,2023-05-08,ST-548,Convenience,South,San Diego,State San,29079,CU-15184,Customer 1443,No,Online,Debit Card,PR-219323,Electronics,Small Appliances,Small Appliances Item 413,5,30.79,153.95,0.05,19.81,Supplier C
OR-104958,2024-10-14,2024-10-16,ST-536,Supercenter,West,New York,State New,87930,CU-75057,Customer 786,Yes,In-Store,Debit Card,PR-299715,Electronics,Batteries,Batteries Item 8,4,127.84,511.36,0.0,105.98,Supplier A
